,age,detailQuestion,level1Name,level2Name,question,sex
1495,24个月,孩子经常脸红发烫，过一会儿又正常了，这是怎么回事？,心理,社交恐惧,小孩脸红发烫怎么回事,男
1496,12个月,我家宝宝最近总喜欢憋气，而且脸还红，婴儿憋气脸红挣扎怎么回事？,心理,社交恐惧,婴儿憋气脸红挣扎怎么回事,女
1497,45岁,我一到冬天脸就开始发红，而且很烫，明明天气很冷，这是怎么回事？,心理,社交恐惧,冬天脸红发烫怎么回事,女
1498,21,一直血热脸红，尤其是运动后，很尴尬，血热脸红怎么治疗？可以治好吗？有什么药物可以改善一下吗？,心理,社交恐惧,血热脸红怎么治疗？,女
1499,20岁,我脸特别容易红跟女的讲话都会害羞脸红从小就这样有没有办法可以解决这个问题这样弄的王者都不敢跟女的去交流,心理,社交恐惧,我脸特别容易红跟女的讲话都会害羞脸红从小,男
1500,28岁,我是一喝酒就脸红，听说这好像是身体中缺乏一种解酒酶导致的，我这样的人喝酒对身体有什么危害呢？,心理,社交恐惧,喝酒脸红的人喝酒有什么危害,男
1501,45岁,我有心绞痛，我平时难得喝酒，一喝酒就脸红，我想知道为什么喝酒脸红的人吃心绞痛药要注意？,心理,社交恐惧,为什么喝酒脸红吃心绞痛药要注意,男
1502,37岁,社会不管是聚会还是应酬都少不了喝酒，有些人喝酒之后脸就很红，好么？,心理,社交恐惧,喝酒脸红到底是好还是不好呢?,女
1503,26岁,我好像有社交恐惧症，平时不太喜欢跟人打交道，也不懂得怎么表达自己，我应该怎么办呢？,心理,社交恐惧,得了社交恐惧症怎么办,女
1504,28岁,我现在有很严重的心理病，可能是从5年前就开始的吧，那时候正是发育期，就导致了现在有社交恐惧症，那种情况吃什么药好呢,心理,社交恐惧,社交恐惧症吃什么药好,男
1505,33岁,我发现自己很难融入这个社会，可能得了恐惧症，社交恐惧症怎么治好？,心理,社交恐惧,社交恐惧症怎么治好,女
1506,24岁,害怕和别人交流，感觉自己得了社交恐惧症，社交恐惧症吃什么药可以正常和人交流？,心理,社交恐惧,社交恐惧症吃什么药可以正常和人交流,女
1507,23岁,我内向，不爱和人打交道，还有点害怕和人打交道，社交恐惧症怎么自我治疗？,心理,社交恐惧,社交恐惧症怎么自我治疗?,男
1508,24个月,今天跟宝宝玩的时候发现他脸突然变红了，是怎么回事？,心理,社交恐惧,宝宝突然脸红怎么回事,女
1509,12个月,婴儿的脸部皮肤出现了过敏的情况，总是发红，该怎么办？,心理,社交恐惧,婴儿脸红皮肤过敏怎么办,女
1510,24个月,我的宝宝最近脸色不太好，总是红彤彤的，感觉可能是冬天的缘故，想问下这是怎么回事？,心理,社交恐惧,冬天宝宝脸红怎么回事,男
1511,24个月,宝宝的脸这两天老是红但不发烧，宝宝脸红不发烧是什么原因？,心理,社交恐惧,宝宝脸红不发烧是什么原因?,女
1512,12个月,最近发现宝宝脸总是红红的也不是发烧想问一下宝宝脸红红的怎么回事？,心理,社交恐惧,宝宝脸红红的怎么回事,女
1513,36岁,喝酒脸红。请问有什么方法,心理,社交恐惧,喝酒脸红。请问有什么方法,男
1514,21岁,我喝酒的时候老是红脖子红脸的，这到底是什么原因呢？,心理,社交恐惧,喝酒脸红脖子红的原因是什么,女
1515,25岁,我经常会发生莫名其妙的脸红脸烫是有什么病吗？这时候该怎么办呢？,心理,社交恐惧,莫名的脸红脸烫怎么办,男
1516,20岁,我的脸老觉得特别红还发烫，脸红发烫是怎么回事？,心理,社交恐惧,脸红发烫是怎么回事,女
1517,25岁,我经常脸红，有时候太阳一晒，或者跟别人说话，情绪一激动的时候就会脸红，这是什么原因造成的？,心理,社交恐惧,脸红是什么原因造成的,女
1518,23岁,最近几年我觉得我对陌生人有些恐惧，不知道如何与人沟通，想问怎样客服社交恐惧？,心理,社交恐惧,如何克服社交恐惧症,男
1519,42岁,我面对陌生人群总是不敢交流，说话结巴，如何克服社交恐惧症精神？,心理,社交恐惧,如何克服社交恐惧症精神,女
1520,25岁,我的脸部总是突然发红，但是测量体温的时候不发烧，是怎么回事？,心理,社交恐惧,脸红发热但是量体温不烧是怎么回事,女
1521,30岁,我今天发烧了，有三十八度了，现在脸好红，发烧是什么原因引起的？,心理,社交恐惧,脸红发烧是怎么回事,女
1522,1,我儿子25天了，满脸的小红点点，身上没有，都集中在了脸和脖子的位置，尤其是脸上特别的多。我估计孩子也应该是不舒服，睡着的时候也会扑棱着手在脸附近弄来弄去的，醒了就是哭！请问25天婴儿满脸红点怎么办？,心理,社交恐惧,25天婴儿满脸红点怎么办？,男
1523,20,医生，有风的时候我的耳朵就会发烫，一摸就痒痒的，而且有时候我总是感觉脸皮发痒，温度也很高，请问一下医生，这是不是什么皮肤病啊？经常脸红发热怎么办？,心理,社交恐惧,经常脸红发热怎么办？,男
1524,20岁,我一跟陌生人说话就会脸红，我想知道为什么人会脸红？,心理,社交恐惧,人为什么会脸红,女
1525,23岁,我一喝酒脸就特别容易红，听说喝酒脸红的人会更容易得癌，这是真的吗？,心理,社交恐惧,喝酒脸红的人更容易得癌吗,女
1526,45岁,我每次只要和一点点酒脸就会红，听说喝酒脸红的人容易患癌症，是真的吗？,心理,社交恐惧,喝酒脸红的人容易患癌症吗,男
1527,31岁,我是一沾酒就脸红的人，而且酒量也非常小，我能喝酒吗？,心理,社交恐惧,喝酒脸红的人能喝酒吗,男
1528,32岁,我一喝酒就会脸红，好像喝了很多酒，为什么喝酒会脸红呢？,心理,社交恐惧,为什么喝酒会脸红,男
1529,25岁,我酒量不好，只要一喝酒就容易脸红，那么易脸红的人适合多喝酒么？,心理,社交恐惧,喝酒易脸红的人适宜多喝酒么,女
1530,31岁,身边的人都说我有社交恐惧症，到底什么是社交恐惧症呢？,心理,社交恐惧,什么是社交恐惧症呢,女
1531,40岁,邻居的孩子不愿意与人交往，甚至都很少说话，据说是患了社交恐惧症，这种病怎么克服呢？,心理,社交恐惧,怎样才能克服社交恐惧症,女
1532,23岁,什么是社交恐惧症？我总是不喜欢和陌生人相处，一接触陌生人就紧张害怕，这是社交恐惧症吗？,心理,社交恐惧,什么是社交恐惧症,女
1533,33岁,近期心里压力好大，变得很是敏感，不知道这是不是社交恐惧症，它都有哪些症状？,心理,社交恐惧,社交恐惧症的症状有哪些,男
1534,27岁,得了社交恐惧症，现在不敢和别人交流，总觉得害怕该怎么办？,心理,社交恐惧,社交恐惧症怎么治疗?,男
1535,33岁,我到人多的场合就紧张，怕别人看出我的丑态，害怕与别人对视没有自信，应该怎样治疗社交恐惧症的呢？,心理,社交恐惧,怎样治疗社交恐惧症,男
1536,24岁,得了社交恐惧症后一直不敢和别人交流，现在看到陌生人就容易脸红，怎么办？,心理,社交恐惧,如何克服社交恐惧症?,男
1537,23岁,我一直有社交恐惧症，尤其是在陌生人面前，药物治疗社交恐惧症？,心理,社交恐惧,药物治疗社交恐惧症,男
1538,8岁,我女儿皮肤挺白的，但是每天晨起的时候脸都很红，想知道8岁小孩早上为什么脸红红的？,心理,社交恐惧,8岁小孩早上为什么脸红红的,女
1539,12个月,这段时间我发现宝宝经常脸红红的，婴儿脸红是什么原因呢？,心理,社交恐惧,婴儿脸红是什么原因,女
1540,12个月,宝宝一直脸红红的是怎么回事？是气血好还是另有原因？,心理,社交恐惧,宝宝脸红红的怎么办,女
1541,28岁,最近一段时间我总感觉脸会发红发烫，尤其是在下午的时候，这是为什么？,心理,社交恐惧,为什么总是下午开始脸红脸烫,女
1542,21岁,我有社交恐惧症，一个朋友都没有，想问一下社交恐惧症的治疗有哪些？,心理,社交恐惧,社交恐惧症的治疗,男
1543,21岁,我有点社交恐惧症，想改变这种状况的自我治疗方法有哪些？,心理,社交恐惧,社交恐惧症自我治疗方法有哪些,女
1544,21岁,不敢和陌生人说话，应该是有社交恐惧症，有几大方法可以治疗这个病？,心理,社交恐惧,治疗社交恐惧症的几大方法,女
1545,27岁,昨天晚上突然脸红发烫而且还有点恶心，突然脸红发烫完了还有点恶心怎么回事？,心理,社交恐惧,突然脸红发烫完了还有点恶心怎么回事,女
1546,24岁,我今天早上一起来就感觉脸发热还红，脸红发热是怎么回事？,心理,社交恐惧,脸红发热怎么回事,女
1547,34,医生您好，我想请问一下，脸红、心慌、全身上下酸疼、腰疼是何病？我最近总是有这种情况出现，我这种情况发生前在外面晒了一天太阳，会不会是中暑了？,心理,社交恐惧,脸红腰疼是中暑了吗？,女
1548,36岁,从结婚之后，就发现老公跟其他人不一样，他喝一点酒，脸都会很红，老是担心她的身体会有什么症状，想知道喝酒脸红到底是怎么回事呢,心理,社交恐惧,喝酒脸红是怎么回事呢,男
1549,46岁,叔叔每次一喝酒就脸红，听说喝酒脸红的人容易患食道癌，是真的吗？,心理,社交恐惧,喝酒脸红的人容易患食道癌,男
1550,46岁,叔叔每次一喝酒就脸红，听说喝酒脸红的人容易患食道癌，是真的吗？,心理,社交恐惧,喝酒脸红的人容易患食道癌吗,男
1551,41岁,我不太会喝酒，而且一喝酒就脸红，即使是很小的一杯酒也会让我满脸通红，这是怎么回事？,心理,社交恐惧,为什么一喝酒就脸红,女
1552,31岁,我每次只要喝一小杯酒就会脸红，喝酒会脸红的人酒量比较好吗？,心理,社交恐惧,喝酒会脸红的人酒量比较好吗,男
1553,29岁,我喝酒容易上脸，是不是喝酒后容易脸红的人容易肝脏有问题？,心理,社交恐惧,喝酒脸红的人容易肝脏有问题吗,女
1554,32岁,我从小就在陌生人面前比较紧张，有的时候还脸红，社交恐惧症药物治疗？,心理,社交恐惧,社交恐惧症药物治疗,女
1555,24岁,我患有社交恐惧症，只要到人多的地方就不敢说话，这应该要怎么治疗呢？,心理,社交恐惧,社交恐惧症怎么治,男
1556,3岁,我家宝宝今天的脸特别红，我也不知道是怎么了，想问问宝宝脸红怎么回事？,心理,社交恐惧,宝宝脸红怎么回事,男
1557,35岁,有时候发现孩子的脸会莫名其妙的发红是怎么回事,心理,社交恐惧,孩子脸红是怎么回事,女
1558,26岁,得了社交恐惧症后，不敢和别人交流，看到陌生人就脸红，吃什么药可以调理？,心理,社交恐惧,社交恐惧症药物,女
1559,65岁,妈妈血压高，服用的是尼群地平降压药，最近总是脸红，这是怎么回事？,心理,社交恐惧,吃降压药后脸红怎么回事,女
1560,35岁,我经常喝酒，而且脸会容易红，这样的人能活多久？,心理,社交恐惧,喝酒容易脸红的人能活多久,男
1561,21岁,我发现一喝酒脸就会发红，有什么办法可以帮助消除吗？,心理,社交恐惧,喝酒脸红怎么快速消除,女
1562,19岁,我不爱与人交流，有社交恐惧症，这个病怎么治疗？,心理,社交恐惧,社交恐惧症怎么治疗,男
1563,22岁,我患上了社交恐惧症，请问社交恐惧症需要药物治疗吗？,心理,社交恐惧,社交恐惧症需要药物治疗吗,女
1564,35岁,我有社交恐惧症，请问这个病要如何进行心理治疗呢？,心理,社交恐惧,社交恐惧症如何进行心理治疗,男
